id	event	tweet	offensive	emotion
2c550e78-07ba-4bb2-b7b1-268a694c212a	GameOfThrones	Ella mato caminantes con su arco, lucho con un arma diseñada por ella misma, sobrevivió a los caminantes dentro se Wintterfel Y HASTA MATO AL REY DE LA NOCHE!!! Y que hizo Jon? Se intentó dejar matar #AryaStark #JuegodeTronos #GameOfThrones https://t.co/COGfuRX3fV	NO	disgust
6e7c5bb9-9d82-4159-9140-a1c670eb3623	GameOfThrones	Puta locura de capitulo. Lo mejor que he visto pero con diferencia #JuegoDeTronos	NO	joy
09fae0f1-f46b-4297-b444-dfe90b38bd6b	GameOfThrones	— Arya: “Dijiste que nos encontraríamos de nuevo”. — Melisandre: “Y aquí estamos. En el fin del mundo”. Así empieza la conversación clave del capítulo de #JuegoDeTronos #NotToday https://t.co/KXAaudTjsp	NO	others
e23488cb-b514-44eb-b80e-d7d2394510bf	NotreDame	La catedral de Notre Dame ha quedado devastada por las llamas. Desde DEKRA Industrial mostramos nuestra preocupación y tristeza por lo ocurrido. #notredame #parís #salvaguarda #patrimoniocultural #bienesdeinteréscultural https://t.co/AhgPWKEREg	NO	sadness
28dd9278-76f4-417e-9045-239b595dbc47	SpainElection	Temos que seguir construyendo una sociedad con conciencia de clase, feminista, antirracista. Pero desde el centro no van a construir las periferias. “Las herramientas del amo nunca desmontarán la casa del amo” #ElecccionesGenerales28A #CarneCruda28A	NO	others
0d78b3dd-b3d4-45e4-b1c6-d09400c4861a	LaLiga	 USER Solo basto la entrada de Messi para que desequilibrar al Levante y así anotar el gol de la victoria que les da el campeonato de Liga 2018-2019! #Campions #LaLiga #VisçaBarça https://t.co/8p9h5owQND	NO	joy
d9b64923-ba94-47b1-8b8e-a03113808348	WorldBookDay	"""Hay grandes libros en el mundo y grandes mundos en los libros"". ¡Feliz #DiaDelLibro! 🌎📚"	NO	joy
cd62abe9-00c6-4b47-b66b-6fbfdab03821	SpainElection	 USER la dificultad de hacer encuestas con un 10% de personas que deciden su voto el último día #ElecccionesGenerales28A	NO	others
3955338c-9d13-4ed7-a3bf-7063513d96e0	GameOfThrones	Cualquiera graba ahora el video, a ver si encuentro las fuerzas #GameofThrones #JuegodeTronos #BattleOfWinterfell	NO	others
bff2e043-164a-4331-80f0-51dadc94d952	SpainElection	#ElecccionesGenerales28A han ganado las elecciones aquellos que no respetan nuestra bandera y atentan contra los españoles como son los indepentistas catalanes y los etarras sucios. Es un periodo malo para el PP, pero de aquí a 2 AÑOS volveran y ESPAÑA 🇪🇸 será la que era.	NO	anger
df8df29d-5912-4172-996d-d918f7efe3c0	WorldBookDay	No hay nada como la emoción de leer un libro nuevo y poder viajar entre las historias de sus páginas. #DíaDelLibro📚📖 #ViveContreras #HaciendoComunidad https://t.co/FM3R1xb4xU	NO	joy
a0de9521-c631-41ad-95c8-7a6b5ede9488	ChampionsLeague	 USER DE AQUI SALE EL CAMPEON DE LA #ChampionsLeague #WeAreLiverpool #ForeverRed	NO	joy
d309f36e-2df3-43d4-8197-f637bf4efed7	WorldBookDay	#DiaDelLibro quiero recomendarles una narrativa franca, a veces cruda, plagada de situaciones conmovedoras de un gran amigo y escritor USER su libro BAJO LOS PIES DE JUDAS https://t.co/eNHViUjs1h	NO	others
8f2e7467-1ab8-4cba-a951-f812e2c4b994	LaLiga	#LaLiga | 14' Tarjeta amarilla a Ivan Rakitic; se perderá el #CeltaBarça por acumulación de tarjetas USER 0-0 USER #ENVIVO ⚽ https://t.co/AGiaY4aFbm https://t.co/VoFReiyAos	NO	others
9f4f3e6b-5aca-4c3c-aab8-b29458a715c9	Venezuela	 USER eres una bolsa,desgracia para el uniforme, que te tienen que escribir lo que vas a decir, tus amos desde el Imperio Cubano. Traidor a la patria, te sale paredón al mejor estilo Cubano #VenezuelaLibre https://t.co/sd5fGDFcr2	OFF	anger
3497a2a3-66f5-44a9-8712-5e0a8fcff154	ChampionsLeague	¡Final de la primera mitad! Barcelona está derrotando 1-0 a Liverpool en las semifinales de la #ChampionsLeague #ChampionsCooperativa https://t.co/r2qaZFKLhY	NO	others
75a54b95-1b31-4d08-874a-99d014e43a26	NotreDame	Miro las fotos de mi viaje, los recuerdos que tengo en y de ese lugar. Qué triste estar perdiendo más de 800 años de historia. #NotreDame 😕	NO	sadness
e3c26399-0a32-4934-912e-fdbc0d682416	SpainElection	Esperemos que NO, porque también sería un error enorme pactar con los naranjas. Confío en que Sánchez recuerde los insultos y mentiras de Rivera hacia él #ElecccionesGenerales28A	NO	others
6ac0d7f6-0d72-4e39-9782-1de9b875a0d1	WorldBookDay	Aprovechad este regalo en el #DiaDelLibro: los microrelatos con sentido, de USER . ¡Material de primera! #SantJordi2019 https://t.co/V9MNJirVGL	NO	joy
fccfb230-6159-4c2a-b8e5-82318051c810	WorldBookDay	Feliz #DiadelLibro. A la espera del tercero. https://t.co/ISBKUR4USk	NO	joy
328e9f3d-9ef7-4ecb-a3e7-3bd6427a91a0	SpainElection	Que doce USER que el USER debe evitar la tentación naranja. Pero... ¿entonces cómo? #ElecccionesGenerales28A	NO	others
b24c32ba-5f3a-40cc-8726-5c5de612512d	Venezuela	 USER Un pueblo unido jamas sera vencido #Venezuela animo les da el pueblo de #Guatemala	NO	joy
b16c3688-dc0c-4419-9ec4-18aa138abe95	SpainElection	Independientemente de lo cada uno haya votado, estoy orgullosa del nivel de movilización que ha habido en estas elecciones. #28Abril #ElecccionesGenerales28A	NO	joy
f6ae3538-f4ae-4261-97e4-3457dbadb019	Venezuela	¡¡El Socialismo los está matando!! #FueraMaduro #VenezuelaLibre	NO	others
de41c17a-4c94-4201-945b-b99ba5bfa1d0	GretaThunberg	Hoy la voluntad mancomunada d las mujeres por hacer valer sus derechos está en la agenda del mundo💪🏿💪🏻💪🏽💪, ojalá #Coruña, el conflicto del #cambioclimático arrastrara la misma cantidad d gente en su lucha porque también es una lucha TRANSVERSAL #FridaysForFuture #GretaThunberg	NO	others
67a9eb05-ca56-4931-aa0c-fa3467861d13	LaLiga	Mi enhorabuena a los buenos aficionados al fútbol del FCB por el título de campeón de la liga Española. #LaLigaSantander #LaLiga	NO	joy
b663c8c0-aa2c-41c0-a50d-0b3aa76926a8	GameOfThrones	Lo más épico que he visto joder #JuegodeTronos	NO	joy
81066549-d4e4-402c-a51a-5506c2a34039	ChampionsLeague	Nuevamente mi Barça de Oro se perfila para campeón de la #ChampionsLeague y los memes ya están más que listos: 😆😆😆 https://t.co/NvfAn1V4GX	NO	joy
f5b37f21-83db-4e90-b46d-55757441ff54	SpainElection	Casado está entre los caídos de #JuegosDeTronos #BattleOfWinterfell #ElecccionesGenerales28A	NO	others
53fc5feb-666e-453d-909d-c3b76d6fe0b0	NotreDame	#NotreDame 8 navajazos en el pecho dolerían menos que ver esto	OFF	disgust
c82b481d-6e93-4441-a430-9ead4b803ffd	LaLiga	Foto: El posible once del Sevilla en Girona https://t.co/VHpx2NNoaR #SevillaFC #LaLiga	NO	others
b7528656-3c47-4688-82ec-1bb46b1d1a0f	ChampionsLeague	Después de ver tantas cosas malas todos los días, disfrutar de #Messi es un milagro. #ChampionsLeague	NO	others
ed5d4b01-9b3a-41e5-bd72-593d56ed103d	ChampionsLeague	Si fuera un duelo de playeras, los de Liverpool ya estarían perdiendo 5-0 #ChampionsLeague #CHAMPIONSxESPN https://t.co/w2oboBIbSU	NO	others
219ffb28-75fb-44bf-9582-7cf8818003e9	GretaThunberg	#GretaThunberg La adolescente sueca de 16 años ha irrumpido como un ciclón desde ese ente abstracto llamado sociedad civil para devolver la lucha contra el cambio climático a un primer plano https://t.co/eOh6mosZbk	NO	joy
dcd359d9-d189-4960-858d-fce1c85c11de	SpainElection	Alguien le puede decir a Abascal que estamos en 2019 #ElecccionesGenerales28A	NO	others
9d3114da-211b-41f4-a553-7eaee4da10dd	GretaThunberg	En toda Alemania se manifiestan jóvenes inspirados por #GretaThunberg en el #FridaysForFuture. #climatestrike contra el cambio climático. https://t.co/5JFbQqEYjY	NO	others
5188b6d0-c11c-465b-90b8-7826c41f490c	GameOfThrones	No puedo con mis nervios,se me escapa la lagrimilla de pensarlo #BattleOfWinterfell #JuegodeTronos	NO	sadness
024066d7-d6ae-411b-aa23-147274f63907	GameOfThrones	Lo estoy pasando muy mal #JuegoDeTronos #GameofThrones https://t.co/pE2XnxGmtV	NO	sadness
dc20418e-2a86-498f-a09b-a93d0860be09	SpainElection	 USER USER Correo me hizo llegar el voto el último día y esta era la cola.... Dos horas de espera, lluvia y embarazo pensé que no eran buena combinación. #ElecccionesGenerales28A https://t.co/qN84Podfnq	NO	anger
2d67034f-ac80-41be-a9ab-5ed2787bdc34	SpainElection	#ElecccionesGenerales28A he votado y me he sentido incomoda con la presencia de militantes de vox en mi colegio electoral. Un chico joven al grito de “yo he votado a la España Viva” siento miedo	NO	fear
cf34c709-bd16-42ae-aeae-559c3dc4d48d	Venezuela	 USER USER USER Primero es plaza altamira y segundo, estamos luchando por una mejor venezuela para nuestros hijos.....vamos que si se puede #secelausurpacion #venezuelalibre #Guaidosisepuede	NO	others
7a87ec8b-fb5a-4488-a032-bd9fa28dcaf2	LaLiga	Min.56 [0-0] Segundo cambio en el #Atleti: se retira Filipe y entra Correa. #LaLiga	NO	others
ae87a202-20e3-4f45-b193-0d809e9cc966	NotreDame	Los sentimientos encontrados entre la impotencia y la tristeza de ver un emblema caer, no sólo es un dolor entre parisinos y católicos, es una perdida de la historia, una tragedia para la humanidad. #NotreDameFire #NotreDame #parisfire https://t.co/4bjIYtctEN	NO	sadness
8b805d39-2f9d-4978-bdaa-efda6ec2a63b	GretaThunberg	Una niña de 16 años está alzando la voz por todas esas generaciones que sólo heredarán un planeta en decadencia #CalentamientoGlobal #GretaThunberg #pequeñasAcciones https://t.co/6WgTNWSK56	NO	others
0abfb77c-a91d-4378-a363-b8da19576e9c	SpainElection	El día después de las #ElecccionesGenerales28A me meto aquí y lo que verdaderamente me da miedo son los tweets cargados de odio, mofa, burla, faltas de respeto... Qué pena que en tantos años hayamos aprendido TAN poco.	NO	sadness
0ce8e531-e309-44a3-8812-d7ca1577e29a	SpainElection	A Casado y a Franco les van a enterrar juntos. #ElecccionesGenerales28A	NO	others
0ad20ad9-bc90-4001-8768-d55f710e1682	SpainElection	#IvánRedondo: el hombre que creyó en #PedroSánchez cuando nadie creía en él https://t.co/ZOc77QZl9o #28A #ElecccionesGenerales28A https://t.co/y9CmcffsiF	NO	others
265428d8-15fa-4648-879b-fda8c7912bb0	Venezuela	Como llora el maricon barrabrava, que se hizo el matón frente a la embajada de #Venezuela USER 	OFF	disgust
dcab6a23-b0d7-4b0b-a687-563279931aa9	GameOfThrones	He evitado durante todo el día las redes sociales para evitar spoilers de #JuegoDeTronos y ha merecido cada maldito segundo de espera.	OFF	joy
3c636e2b-0a5a-489b-8ac5-8409b9f9574d	Venezuela	La izquierda colombiana pretende convencernos de que las triquiñuelas procedimentales del Senado son más sucias que su complicidad con los veinte años de tiranía del chavismo USER #VenezuelaLibre	NO	anger
e0cfeac1-2506-4f8e-a5d2-0b6452353d2c	WorldBookDay	Feliz #DíaDelLibro a todos. A pesar de la mañana lluviosa que hemos tenido en #Burgos había gente visitando los puestos de la Plaza Mayor. Por la tarde, con mejor tiempo, ha habido más animación. Felicidades a USER por otro #23DeAbril sacando los libros a la calle. https://t.co/7iTyL3GRQ2	NO	joy
7a5063ef-4e9b-444a-9715-7642ec4208f8	ChampionsLeague	Para saborear lo que hombrecito es capaz de hacer no es obligatorio que te guste el fútbol #Messi #Locura #ChampionsLeague #BarcelonavLiverpool 🙉⚽️🤘🏼❤️	NO	others
221055c3-6237-4b61-8833-67c9ad2d5004	ChampionsLeague	Vaya dos equipos que se enfrentan en 3 minutos... Alineación 🔝🔝 A disfrutar durante 90 minutos del mejor espectáculo #BarçaLFC #ChampionsLeague	NO	others
07e547db-3203-46da-a478-d2370c53c78b	ChampionsLeague	D10S!!! ES LO ÚNICO QUE PUEDO DECIR! USER el mejor jugador en la historia del futbol! Y si, juega en USER #ChampionsLeague	NO	joy
bffca303-e3ff-4b30-84b3-898696a4b197	WorldBookDay	"📚 ""Siempre imaginé que el paraíso sería algún tipo de biblioteca"", Jorge Luis Borges. #diadellibro #diadolivro #books #libros #livros #bookwarm #bookslovers #booktube #booktag #instagram… https://t.co/t47lVGt9S8"	NO	others
96337dc1-5289-413a-83fd-5ee83b837a18	NotreDame	Muy terrible lo de Notre-Dame, también fue triste lo de Palmira en Siria cuna de la civilización más de 6000 años de historia. No vi que nadie llorará. Doble estándar #Siria #NotreDame #Palmira https://t.co/maCPlfJMjg	NO	sadness
182b8fb8-b26c-43af-9674-d6bfc92ffcea	GretaThunberg	¿Para qué ir a la escuela si en los próximos diez años no habrá un planeta habitable? ¿Para qué aprender un montón de datos, si los datos que importan a nadie le importa? #GlobalRebellion #GretaThunberg #CrisisClimatica	NO	sadness
8139552a-234d-411a-a9d6-71f769bc3316	ChampionsLeague	Suárez es un 9 centro en extinción... el último que vi con sus características era USER ... no te perdona en el area... #CHAMPIONSxFOX #ChampionsLeague https://t.co/gYUBTqAnyT	NO	others
68e6097b-1fb4-4b51-b158-27056a60111f	NotreDame	Mi fondo de pantalla desde hace semanas. Ahora más que nunca, #NotreDame. https://t.co/cd5L0LACpW	NO	others
f92722d6-db84-44f5-a84b-2b4f9e35132a	SpainElection	HERMANAS VIUDAS, SE HA QUEDADO UNA NOCHE PERFECTA PARA AMARNOS MUCHO ! VAMOS A HACER EL AMOR ESTA NOCHE, 11 MILLONES DE VOTANTES NOS AVALAN !!!! #28A #EleccionesGenerales2019 #ElecccionesGenerales28A	NO	joy
7d4c7b68-3363-462f-a4aa-31ce03567da1	Venezuela	He leído un par de tweets que dicen que se podría desencadenar una guerra civil en #Venezuela a mi me parece que cuando ya hay intercambio de disparos, y tanquetas atropellando civiles, ya es guerra civil	NO	others
722b5b07-5bcb-470a-b845-d8a1349857a4	WorldBookDay	Qué mejor forma de celebrar este día sino revisando cuánto lo conocemos y valoramos. #DÍaDelIdioma #DíaDelLibro #Abril23 https://t.co/xUbtQ6znNE	NO	others
5bc8d5b0-90ad-4ad5-816d-7019026af903	Venezuela	PT de #Brasil condena intento de golpe en #Venezuela https://t.co/3icjQ0rU38	NO	others
58b92db9-62f0-485d-8253-4b8bc551c38b	ChampionsLeague	Me arrodillo ante ti... lo mejor que han visto mis ojos #ChampionsLeague	NO	joy
f5cd0115-42ef-49c1-a677-7203909a8891	NotreDame	"Poli Rincón, en USER sobre el incendio de #NotreDame: ""Qué bonita está, me recuerda a las Fallas"" https://t.co/qhkWI2DPtG"	NO	others
5754e5df-ccd6-46a0-be6a-4384ddb3882a	SpainElection	Que puto asco los de vox hablando en Colon... QUE PUTO ASCOOOOOO #ElecccionesGenerales28A #28A #EleccionesL6	OFF	disgust
75d064b6-b17d-441c-8ac5-3d1ddabd748b	ChampionsLeague	Barcelona el gol y ya, Liverpool superior no merece perder. #CHAMPIONSxFOX #ChampionsLeague #ChampionsxESPN	NO	others
b01fba0a-3980-4a01-824c-1e2a6176a9dd	ChampionsLeague	A por la Champions! A por el Triplete! #UCL #BARLIV #barcalfc #ChampionsLeague #VISCAELBARCA #viscabarça https://t.co/j9xfvTAqfn	NO	joy
45ab95e0-ed63-45b4-b856-7ca54f485e20	WorldBookDay	#DiaDelLibro la lectura es lo mejor. Saludos a mi escritor favorito: _ USER 	NO	others
64ef1b10-6cda-4955-91bf-5197e7dcd877	NotreDame	"Pienso que aunque ""Quasimodo"" sea un referente de la novela de #VictorHugo ""Nuestra señora de París"", no me gusta que sea usado en este siniestro episodio del incendio de #NotreDame. No me da gracia, todo lo contrario."	NO	anger
07dc722f-5a59-4257-9e04-722f346f5d30	GameOfThrones	¿Qué nos espera? Análisis del TRÁILER del episodio 8×04 de Juego de Tronos #JuegoDeTronos #GameOfThrones https://t.co/KWt3Ud95T2	NO	surprise
ce057d29-08a1-4f91-853f-c3847dc470c1	NotreDame	Una lástima el incendio en la mítica, emblemática y querida Catedral de #NotreDame en París. Foto mía del año 2004. https://t.co/4Js823lKXm	NO	sadness
cdcb8787-d1c9-45c2-9e70-aae2961a7c3e	GameOfThrones	 USER 😬😬😬😬😬 No te tiene que gustar lo mismo que a los demás, entonces no hay ningún problema 😬😬😀😀😀😀 👍Saludos Memo y buen inició de semana 😀🙋 #JuegodeTronos 👍 https://t.co/nCkARJ5npk	NO	others
3c6b7dc6-e8fc-4007-8065-9bdddd2710e4	Venezuela	CRISTINA ES MADURO Y MADURO ES CRISTINA, NUNCA NOS OLVIDEMOS DE ESO #FueraMaduro #Venezuela #FuerzaVenezuela	NO	others
0a74aefd-4c2a-4687-ab65-652a512168e5	GameOfThrones	 USER Para ser el club de #JuegoDeTronos tenéis muy poco respeto por los fans que aún no han visto el capítulo. Podríais haber esperado un poco, sobre todo poniendo la imágenes.	NO	anger
3179f232-14e3-45f9-bbb4-bddb5d766cb7	NotreDame	Debo decir que no sólo París está de luto en este lado del mundo también lamentamos mucho está gran pérdida no sólo para la religión católica si no también para la Historia.😔 #Paris ❤️ 🙏🏻 #NotreDame https://t.co/WghKiFjRHZ	NO	sadness
28bc4bb8-be92-4a4d-84bd-389e1494ceab	SpainElection	Tío la peña es muy ingeniosa con lo de las #ElecccionesGenerales28A me estoy estallando JAJA	NO	joy
7deccbd0-9d7d-4bf0-8273-dd360444b32a	WorldBookDay	Extrañando mi rinconcito lleno de libros de diseño (y otras menudencias). #DiaDelLibro https://t.co/FDoXCpgTXw	NO	sadness
aaaec74c-fdf0-47b1-822a-e250b8f0259a	NotreDame	Gracias a puto iCloud no tengo fotos de París y #NotreDame	OFF	anger
0fac0251-a428-4e4b-a70b-9d1d3a0c336b	GameOfThrones	Si voy a chillar si no regresa sanito y a salvo 😖😖😖 #Ghost #Got #JuegodeTronos	NO	others
1cef6af9-ea61-43f7-b408-51caa2dccd72	ChampionsLeague	Se vivio como un campeonato #GameOfThrones #ChampionsLeague 🏆 https://t.co/dSspFX1zjv	NO	others
9603f8ea-55b4-4283-9640-c0ce1e7d257c	GretaThunberg	#GretaThunberg quiero decirte que te admiro! #desafiotierra vamos camino a una extinción masiva, desde aquí desde el otro lado del mundo quiero decirte que te apoyo! Toda la razón para qué proyectarse al futuro si no nos hacemos cargo de nuestro planeta! https://t.co/3E6WxjFtCw	NO	joy
f375504d-f266-49ed-a4fd-3460e5fc1298	SpainElection	Como estoy disfrutando hoy en USER #Elecciones2019 #EleccionesL6 #ElecccionesGenerales28A	NO	joy
26453a38-1bae-495c-8f85-bbf39ebf1a9e	GameOfThrones	Así me he quedado con #Got8x03 #GameofThrones #JuegodeTronos SIN PALABRAS https://t.co/L1amc5FgcE	NO	surprise
3338e111-8213-4697-922c-54364e4439eb	SpainElection	Sí Jose, estoy impresionada. Impresionada de cómo hemos luchado contra la extrema derecha y de cómo NO HABÉIS GANADO. #ElecccionesGenerales28A #28A https://t.co/BRe3tYdJbu	NO	others
b57ab4ea-7c6d-4b71-b1e6-91009a7c4d2a	GameOfThrones	Mi crítica del 8x03 de #juegodetronos ya está disponible en Popcoken https://t.co/cHc9wffJ9K https://t.co/KH4JFdaxIK	NO	others
fb5a8f0f-eca6-4325-a225-da50e0ab6ff6	Venezuela	Maduro asegura que tiene 'total lealtad' de jefes militares #Venezuela #EUVzla https://t.co/oPkiq1n9YC	NO	others
c97998cf-ad76-4d68-84ef-cf3d8078d52e	GameOfThrones	"""Me lo has arruinado"": El gran error en el primer capítulo de #JuegoDeTronos con Daenerys Targaryen https://t.co/IT2N4zASmK"	NO	others
80e7ec38-4743-4f10-8020-bf76b0d65d54	WorldBookDay	¡ Feliz día del libro! Uno día muy emocionante con la visita de los abuelos por la mañana y el cuentacuentos de los alumnos de Segundo de primaria. Mil gracias a todos #losleones #diadellibro #cuentacuentos #abuelos USER https://t.co/U4TsXh9LWa	NO	joy
22b16ed5-bbb1-438c-84f7-8f660965e61f	GameOfThrones	Creo que acabo de asistir al episodio más acojonante de #juegodetronos Joder joder joder	OFF	surprise
bade84ea-36e4-437a-b7e2-e0c5cbfe1175	WorldBookDay	Fueron los libros los que me hicieron sentir que, quizás, no estaba completamente solo. Ellos podían ser completamente honestos conmigo y yo con ellos. #DíaDelLibro	NO	others
d431f8e6-8420-42ae-a468-347d26f5c546	WorldBookDay	Sí, tengo un enorme trébol de 4 hojas dentro de un Baldor. #DiaDelLibro #diadellibro2019 https://t.co/1gouCS0XSi	NO	others
d86ef762-391c-48d3-864b-2c0792081116	WorldBookDay	Mi botín del #DíaDelLibro en dos librerías maravillosas: USER y #LibreríaAntonioMachado. Y el regalo de regalar un libro. #Libros #Literatura #23deAbril https://t.co/peNZxBExa0	NO	joy
724bc95d-f871-4f86-9e24-13ddd28865bc	WorldBookDay	#EfemérideDeHoy El #DíadelLibro fue instaurado por la #UNESCO en el año de 1995, para rendir un homenaje universal a libros y autores, que nos motivan a descubrir el placer de la lectura y el valor de sus contribuciones, que impulsan el progreso social y cultural en el mundo. https://t.co/WXf1klu3yE	NO	joy
beaf174b-2334-464d-b556-cbcd5552b79f	GameOfThrones	Si el 8x03 de #JuegodeTronos te ha parecido demasiado OSCURO, no estás solo https://t.co/1Xp0pCqjkR https://t.co/yLtz7LqfVF	NO	others
5258a27e-6730-4058-9877-74b42a385e7a	GameOfThrones	Me he quedao to puto loco con el episodio 3 de #juegodetronos #GameofThones #comocoñoseponeeliconodeGoT	OFF	surprise
866d9245-b35d-48c1-a40f-fdbaae3db40b	NotreDame	#VaticanNews Al igual que el mundo, también la Santa Sede y el #PapaFrancisco acogió con incredulidad y tristeza la noticia del terrible suceso que ha devastado este símbolo de la cristiandad, no sólo en Francia #NotreDame https://t.co/pe4jmz05Ph	NO	sadness
bcd7281c-a50e-4bd2-8d60-c1a6913dbeb1	WorldBookDay	Tiemblan los que no saben de amor. ❤ #Sinceramente #DiaDelLibro https://t.co/6JxyoLa23N	NO	others
5b596853-5719-4523-b51a-d38da642488b	NotreDame	#NotreDame Que muy pronto Eso que pasó Sea un mal recuerdo https://t.co/qqMjnqldZ3	NO	sadness
d215a175-a367-447f-b032-f5f930e6e7f1	GretaThunberg	Y todo iniciado por una niña sueca de 16 años llamada #GretaThunberg y otra belga de 17 años llamada #AnunaDeWever.	NO	others
9f11b78c-1264-4211-9bd1-35588dc729b9	ChampionsLeague	Señor #Golazo Messi! El mejor del mundo! Venga Barcelona! #ViscaBarça vamos por la #ChampionsLeague 3-0 ✌️😎	NO	joy
76afa62a-1e3f-4481-b258-08b6fb4194df	SpainElection	Ser la RESISTENCIA es un término que os queda mu grande V🤮X Sois idiotas: FIN. #ElecccionesGenerales28A	OFF	anger
b7b2deb9-af3d-46c6-a119-06ab90c12835	GameOfThrones	ERE MAS GRANDE QUE UN SOL. MAS BONITA Y NO NACES. #juegodetronos8x03 #JuegodeTronos #GOT8/03 https://t.co/osPfd0QWIv	NO	joy
a655954c-e318-453a-995e-e30e8c38146a	NotreDame	No llegué a conocerla personalmente. Ya no podré visitarla tal como la estudié en la Facultad. Seducía y superaba la imaginación de todos los sentidos humanos. #NotreDame	NO	others
421d25dc-b25e-49ec-b2b7-15c55463358f	SpainElection	Me encanta el olor a NAPAL en Genova 13 por la mañana. #ElecccionesGenerales28A #28A	NO	others
b42043a6-6c4a-4f20-a983-89da0b63f245	NotreDame	Anticristianos, sospechosos de incendiar la catedral de Notre Dame, tras serie de ataques https://t.co/WZRkoZ3Zqm #notredame	NO	others
2de59e7e-8756-438a-9fd9-a8fa560db42e	GameOfThrones	Díganme que en capítulo de la octava temporada se muere Sansa pliss #JuegodeTronos	NO	others
29fe06e6-82a4-468a-8f3a-8a4b1637603b	NotreDame	#Vaticano expresa su conmoción y tristeza por incendio en #Catedral de #NotreDamedeParís. #NotreDame #nostredameonfire #ParisFire #Paris #Cathedral https://t.co/5qRKjPAcgb	NO	sadness
c4ef8c6b-7a55-4d79-94e1-976525187602	GameOfThrones	He perdido 5 años con el último capítulo de #JuegodeTronos	NO	others
361de37d-921d-42e0-ad68-bcef98016b45	GameOfThrones	Oficialmente concluido este fin de semana, tengo algo que decir: ¡Gracias #Endgame, gracias #GameOfThrones! Hace mucho no gritaba como niño pequeño frente a una pantalla. Gracias infinitas. #AvengersEndgame #Avengers #Got #JuegodeTronos	NO	joy
29ead90c-0b77-42b5-a0c5-ee6e6e82faef	NotreDame	Valiente pueblo francés, lamentamos lo ocurrido en la catedral de #NotreDame, patrimonio del mundo cristiano católico; Honduras se solidariza con ustedes por la lamentable pérdida y se une a la reflexión en esta Semana Santa.	NO	sadness
0b2896b6-eaa3-422d-9967-2ea621654432	GameOfThrones	El episodio 3 de #JuegodeTronos ha estado a la altura de las expectativas. Esta noche toca revisionado con todas las luces apagadas 😬😬😜	NO	joy
15aa1103-7914-4e79-8c72-40a51cb7342a	LaLiga	#ViscaBarsa Lo que maas me alegra ea que el #FCBarcelona es campeon de #LaLiga nuevamente	NO	joy
5f4a2f8e-4e87-4343-8e0a-1a222a862256	GameOfThrones	Hijos de puta, dejad de comentar #JuegodeTronos por favor, que sale en mi TL y aún no he visto ni el primer capítulo. Como lea un solo spoiler, juro hacer una puta boda roja con vosotros. De buen rollo eh❤	OFF	anger
125603d5-981c-4d33-81ea-1771f460efb8	SpainElection	Podría estar más satisfecha pero lo auguraba peor 👏🏻#ElecccionesGenerales28A	NO	surprise
9d402d56-eb44-48aa-bfed-7532c92b2972	Venezuela	Cto falta para q USER diga algo de #Venezuela o va a seguir apañando a un dictador?	NO	others
294d46d2-7be5-42eb-8cae-c00c872f6532	SpainElection	Pues a dormir más tranquilos. 😂 Ya solo me falta que no me maten ni a Arya ni a Tyrion en #GameofThrones. 🏳️‍🌈 #ElecccionesGenerales28A #psoe #28DeAbril	NO	others
4c2ccbea-56b2-4720-84f6-65c5fe1daa6a	GameOfThrones	No me merece la pena irme a dormir ya #JuegodeTronos	NO	others
1642a96c-60cd-4df0-97c6-6d308002d7e8	WorldBookDay	Hoy es el #DiadelLibro y queremos recomendar 20 excelentes libros de Historia Feminista! 🎉🎉💖En los comentarios sugiéranos más de sus favoritos! #Hilo En orden alfabético son:	NO	joy
9e3a5225-e557-48c6-9225-4d643036eb47	LaLiga	CAMPEONES DE ESPAÑA!!! Con gol de Messi, USER derrota 1-0 al USER para coronarse en #LaLiga 📽️ Vía: USER https://t.co/5yC1VFEIf8	NO	joy
e3bbdf87-2f50-4b0d-baaa-db9f9a7363ba	Venezuela	La política del capital no se decide en urnas ni elecciones. Ninguna concesión al imperialismo. Con el pueblo de #Venezuela #NoPasarán https://t.co/5z1lQ0UJSn	NO	others
e0b6d2e3-7a0d-4790-a173-66135d259dd2	GameOfThrones	17 Personajes de ‘Juego De Tronos’ con sus parejas en la vida real que arruinarán todos tus sueños: https://t.co/ucgDosdIqE #juegodetronos #GameofThrones #parejas #actores	NO	sadness
cb303af1-ca05-47f5-86d3-47e576cdf3bb	SpainElection	Exclusiva: Primeras declaraciones de Pablo Casado tras los primeros datos del escrutinio. https://t.co/dENjFBHxSH #EleccionesL6 #EleccionesA3N #Elecciones2019 #ElecccionesGenerales28A #eleccionesmediaset #EleccionesGenerales #Elecciones28A #EleccionesRTVE #EleccionesGenerales28A	NO	others
171b3e06-7fbe-4a50-b22c-ee0a1bdb7fe0	ChampionsLeague	Amigos ¿quien se lleva la ventaja esta tarde en la #ChampionsLeague ? #Barcelona o #Liverpool	NO	others
378bf9bc-7342-475b-a270-e1b6b1adaa16	NotreDame	#DonaldTrump lamenta incendio en #NotreDame y da consejo que no debería tomarse en cuenta ►https://t.co/NlNLkzSG0w https://t.co/SX4MqCGe29	NO	sadness
